,hyejin.southern와..이 언니 스탠딩 이라니1주좋아요 1개답글 달기
,mc.kellie나듀 스탠딩에서 춤을 추고 시포지??1주좋아요 1개답글 달기
,popoco1111젊네요젊어~~1주좋아요 1개답글 달기
,hongvely.jisu네 저 오랜만에 언니봤는데 역시나?? 예쁘군여?? 으아아아아아악 3월8일언제오나요?? 그때까지 조금만 기다려~????????????????..#190216 #홍진영 #홍블리 #hongjinyoung #사랑둥이??#아이사제닉스 #예스24라이브홀 #퇴근길 #직캠25주
,cicjennyㅋㅋㅋ25주좋아요 1개답글 달기
,seo_24s크 너무이뻐요??25주좋아요 1개답글 달기
,lsm1999??25주좋아요 1개답글 달기
,hongjinyoungtwfan다들 너무 귀여워요ㅋㅋ??25주좋아요 1개답글 달기
,lovejjinjjin어제봤는데 또보고싶은 언니ㅠ 매일매일 보고싶은 진영언니이이이!!!!25주좋아요 1개답글 달기
,seonhwa166무슨말을 해도20주답글 달기
,seonhwa166다 이뻐용??????????20주답글 달기
,jeongdaeun707홍진영언니는예뻐요??????1주좋아요 1개답글 달기
,nurseminkiSlash Feat. Myles Kennedy & The Conspirators - Nightrain좀 심하게 지루해서 30분정도 밖에 나가서 술먹고 왔는데 Nightrain 나오니깐 진짜 좋았음 ?결론은 익스트림 메탈이 고프다#슬래쉬 #마일스케네디 #건스앤로지스 #얼터브릿지 #예스24라이브홀 #Slash #MylesKennedy #GunsNRoses #AlterBridge #Nightrain #AppetiteForDestruction #Yes24LiveHall #LivingTheDreamTour30주
,jaesung5150민기씨 취향은 아닌듯 ...나도 소시적 GNR 무척이나 좋아했지만 이런 서바이벌 프로젝트밴드 공연 ... 뭐랄까요 ?! 좀 그래요 ...29주좋아요 2개답글 달기
,metal_up_your_axxAwesome!29주좋아요 1개답글 달기
,sophia_guitargirl아아.. 가셨군요29주좋아요 1개답글 달기
,myleskennedykorea헤비한것 좋아함 밋밋할수있어요. 게다가 솔까 이번앨범 리빙더드림 앨범이 쎄지도않아서요. 그래도 전 ㅎㅎ 마일스보는것으로 좋았습니다29주좋아요 1개답글 달기
,"love018294#치펜데일쇼 #내한공연-여성들이여, 마음껏 소리쳐라!여성들의 심장을 떨리게 만드는 2019 치펜데일쇼!40여년간 라스베이거스를 뜨겁게 달군여성 전용쇼 치펜데일스 오리지널 팀 내한!서울공연 - 6월 11일(화)부터 13일(목), 광진구 예스24라이브홀특별공연 - 6월 15일(토), 인천 파라다이스시티 호텔 클럽 크로마세상 화끈한 성인 여성만을 위한 춤과 댄스 공연!아~ 나도 치펜데일쇼 가고 싶으다?? 여보 나 다녀와도 돼???-#여성전용공연 #치펜데일 #라스베가스 #월드투어 #내한공연?? #뮤지컬 #AD #공연 #공연추천 #여성전용쇼 #크로마 #크로마클럽 #예스24라이브홀 #댄스공연 #2019치펜데일쇼9주"
,love__seowooㅋㅋ 저도 궁금궁금9주답글 달기
,s2_____sy사진들이다이쁘네요^^9주답글 달기
,duseb486오호 나도 귱금ㅎ9주답글 달기
,smile__bogum_yo제가 여러분들을 어떻게 잊겠어요.how can l for get you ????@gum.bling 감사해요♡TW-@Love_Graphy 감사해요♡ (@get_regrann) -  다시봐도 설레는 forget you~♪두번이나 불러주니 정신못차리겠어요??.#박보검#8주년#토크콘서트 #팬미팅#너를기억해 #검요일#검데이#최고의순간#절대못잊어#하이터치#forget_you#포레봉#내배우#최고의날#예스24#예스24라이브홀#810#8월10일#ParkBoGum#BoGum#パクボゴム#ボゴム #ボゴミ#朴寶劍#????????Cr:logo - #regrann - #regrann40분
,gum.bling저도 모셔온 영상인데요????포겟츄는 사랑입니다~~~??24분답글 달기
,gum.bling다시봐도 설레는 forget you~♪두번이나 불러주니 정신못차리겠어요??.#박보검#8주년#토크콘서트 #팬미팅#너를기억해 #검요일#검데이#최고의순간#절대못잊어#하이터치#forget_you#포레봉#내배우#최고의날#예스24#예스24라이브홀#810#8월10일#ParkBoGum#BoGum#パクボゴム#ボゴム #ボゴミ#朴寶劍#????????Cr:logo - #regrann3시간
,lovely_bg0616아직도 꿈만같은~~^^?2시간좋아요 1개답글 달기
,smile__bogum_yo????모셔갈께요 아흐58분좋아요 1개답글 달기
,hyeok.sim2019.08.072019 ROKET PUNCH 1st MINI ALBUM SHOWCASE#로켓펀치 #rocketpunch #예스24라이브홀7시간
,jaeoeoeo쥬리 이뻐???2시간답글 달기
,gum.bling사빠딸과 쪼코????.금요일날 사놓고간 아이스크림요즘 최애한다는 말에 역시 우리는 운명이라며 ????어떻게든 맞추고싶은 너와나의 연결고리∞일요일 눈뜨자마자 보거미 생각하며 먹기??.#박보검#8주년#토크콘서트 #팬미팅#너를기억해 #검요일#검데이#최고의순간#절대못잊어#하이터치#for_get_you#포레봉#내배우#최고의날#예스24#예스24라이브홀#810#8월10일#아이스크림#베스킨라빈스#사랑에빠진딸기#초콜렛#쪼코#ParkBoGum#BoGum#パクボゴム#ボゴム #ボゴミ#朴寶劍#????????7시간
,everybogum_616사빠딸은 최애에요???????? 우리들은 뗄 수 없는 그런 운명.... 이라고 우겨봐요????5시간좋아요 1개답글 달기
,smile__bogum_yo전 빙빙1개 했지요??40분좋아요 1개답글 달기
,gum.bling∞ 너를 기억해.혹시나 기대했던 하이터치큰선물이 있다는말에 설마설마했는데역시 팬들이 뭘 원하는지 다 알고있는듯했다짧은대화였지만 서로의 이야기가 끝날때까지 손을 마주대어주고 돌아서서 가려는 내게 경호팀 사이로 얼굴을 내밀어 활짝 웃으며 끝까지 손흔들어주던 다정한 사람그 시간을.. 그순간들 절대 못!잊!어! 매순간이 최고인 내배우 박보검그 최고의 순간이 그냥 만들어 지는게 아님을 다시한번 느낄수있는 소중한 시간이었다..#박보검#8주년#토크콘서트 #팬미팅#너를기억해 #검요일#검데이#최고의순간#절대못잊어#하이터치#forget_you#포레봉#내배우#최고의날#예스24#예스24라이브홀#810#8월10일#ParkBoGum#BoGum#パクボゴム#ボゴム #ボゴミ#朴寶劍#????????7시간
,youngsuk_1120????????????????????7시간좋아요 1개답글 달기
,everybogum_616하이터치 진짜???? 전 생각도 못했기에 한 대 맞은듯 온몸에 소름쫙?? 진짜 별얘기 아닌거에도 눈 마주치고 들어주고 꿀같은 그 목소리로 답해주고 가려고 돌아서는데도 끝까지 쳐다보고 웃으며 손흔들어주고~ 다음에 또 좋은데 추천해주세요~ 하던 그말이 다음에 그 다음에도 만나자는 말 같아서 설랬어요 혼자ㅋ??5시간좋아요 1개답글 달기
,gum.bling싸인3호 신한 포스터♡.#박보검#8주년#토크콘서트 #팬미팅#너를기억해 #검요일#검데이#최고의순간#절대못잊어#하이터치#forget_you#신한포스터#싸인포스터#3호싸인#싸인2호#포레봉#내배우#최고의날#예스24#예스24라이브홀#810#8월10일#ParkBoGum#BoGum#パクボゴム#ボゴム #ボゴミ#朴寶劍#????????7시간
,youngsuk_1120??????????????????????????7시간좋아요 1개답글 달기
,everybogum_616우와~ 전 어찌나 제 자리만 쏙쏙 피해서 앞뒤옆으로 당첨되던지???? 팬싸를 가야하나봐요 이젠 ㅋㅋㅋ6시간좋아요 1개답글 달기
,yes24livehall_2006??팬들과 함께한 행복한 시간?????자세한 공연 정보 및 예매 정보는 예스24 라이브홀 공식 홈페이지(http://www.yes24livehall.com)와 예스24 공연(http://ticket.yes24.com)에서 확인하세요!??????#yes24livehall #예스24라이브홀 #콘서트 #내한공연 #쇼케이스 #팬미팅#예사홀 #티파니 #티파니영 #티파니영_솔로콘서트8시간
,gum.bling∞너를 기억해행복하다는 말로는 부족한 하루였다♡.#박보검#8주년#토크콘서트 #팬미팅#너를기억해 #검요일#검데이#최고의순간#절대못잊어#하이터치#forget_you#싸인2호#포레봉#내배우#최고의날#예스24#예스24라이브홀#810#8월10일#ParkBoGum#BoGum#パクボゴム#ボゴム #ボゴミ#朴寶劍#????????8시간
,youngsuk_1120행복한  하루 즐겁게  보내셨지요??????????????????????????????8시간좋아요 1개답글 달기
,everybogum_616진짜 어떤 단어로도 표현 안되는 하루였어요~ 그런날이 또 있을까 싶은?? 진짜 ? 평생 남을 그런날~~??6시간좋아요 1개답글 달기
,sunhee0526#김용진 #불후의명곡 #슈퍼루키 #봄날 #음색요정 #걱정말아요그대 #애가타 #그날들 #ost프린스 #동행 #검법남녀시즌2 #back-on-me #마성의감성꿀보이스#20190831오후6시#예스24라이브홀#나윤권 #김용진 #썸머스토리페스티발콘서트#음색요정김용진#흥해랏얍!!!!!#투샷#찍어주신가수님과#사진#찍어서보내주신#금손님#감사합니다???12시간
,sunhee0526넘 좋아서 웃으면 저는 눈이 없어져  ㅠㅠ12시간좋아요 5개답글 달기
,any137043입꼬리도 잔뜩 올라가셨어요??11시간좋아요 4개답글 달기
,kim83461788애정하는 두분의 상콤한 모습으로 월욜일 시작해요ㅎㅎ 언제봐도 이쁜 그대들은 뜨거운 성하의 날들에 스파클링이 되는 것 같아요 웃으면 눈이 없어지는 덕뿌니님의 스마일 표정 오늘 많이 지어보이며 홧팅~~????9시간좋아요 4개답글 달기
,illuwa_illuwa이렇게 웃으시는 한 주 되셔요~~????7시간좋아요 2개답글 달기
,hwangmiae1아무나 소화 할 수 없는 2:8 가르마가 저리 멋지게 어울리는 울 가수님 옆에서면 우째 입꼬리가 안 올라 가것쓰요~???????? 활짝웃는 입꼬리도 반달된 눈웃음도 예쁨과 귀욤이 뿜~♡♡뿜~~♡♡입니다5시간좋아요 1개답글 달기
,"nomore_rep아...100번,110번,제일 시끄러움 ㅋㅋㅋㅋ웃겨주금우리경열이가 짱먹어.100번!멋있다!100번!힘내!!(우리인아...ㅋㅋ)제일소리도 크고 응원도 많이 했는데,정작 무대에서는 안들리셨다는후기.쩝..#worldnaturalchampionship#보디빌딩대회#내츄럴보디빌딩#내츄럴보디빌딩대회#예스24라이브홀#그랑프리를꿈..꾸며.....?잘했다잘했네! 수고했네! 이제그만!! ?????♀?16시간"
,"nomore_rep100번!멋있다!제일소리도 크고 응원도 많이 했는데,정작 무대에서는 안들리셨다는후기.쩝..#worldnaturalchampionship#보디빌딩대회#내츄럴보디빌딩#내츄럴보디빌딩대회#예스24라이브홀#그랑프리를꿈..꾸며.....?잘했다잘했네! 수고했네! 이제그만!! ?????♀?16시간"
,hun2283????#신도림#wnc#예스24라이브홀#스포츠모델17시간
,aimee__9090안녕하세요 이미지가 너무  좋으셔서 #Beauty Creator 제안 드리고 싶어요?? kakao?misslee909016시간답글 달기
,aimee__9090안녕하세요 이미지가 너무  좋으셔서 #Beauty Creator 제안 드리고 싶어요?? kakao?misslee909016시간답글 달기
,"yeonddol오랜만에 평일 대학로...저녁먹기 직전... 나능 왜 줄거리를 본다고ㅠㅠㅠ무심코 누른 관람평에 1초만에 끄긴했는데....내눈에 본것이 스포가 맞았고ㅠㅠㅠ덕분에 몰입도는 쪼금 떨어졌지만ㅋㅋㅋ하지만 배우들은 넘나 잘해줬고,운좋게 커튼콜 데이였고 ?? @jusjyel 언니 덕분에 코앞에서 감상할 수 있었다능??#다음주사의찬미티켓팅두둥??#뮤지컬#대학로#예스24라이브홀#너를위한글자#강필석#정상윤#이정화18시간"
,eggegg0505진짜 깜놀 ㅋㅋㅋㅋ 저~어기 1열 내 뒤통수 같은뎅??????16시간좋아요 1개답글 달기
,yeonjin_ogs대학로 까징?? 잼났겠당??8시간좋아요 1개답글 달기
,mermaid0255우왕~~ #자필싸인 ... #드뎌받아보네당첨운 드릅게 없는 나에게 #싸인포스터 당첨#올해운을다쓴건아니겠지 덜덜떨며 #하이터치??내 얼굴보다 더 작은 #박보검얼굴 #개작음 #난얼큰이였어??#박보검 #소규모 #데뷔8주년토크콘서트 #810#너를기억해 #예스24라이브홀 #8주년축하해23시간
,popori233??????보거마~~~~~~!!!!!!!23시간답글 달기
,pre.pare-인사드립니다 형님나도 내년에 대회나가야징#피트니스대회 #예스24라이브홀 #운동 #헬스 #데일리 #몸스타그램1일
,ddddd____k가능해 신태?1일답글 달기
,garamphotostudio반갑습니다~ 종종 놀러올께요 ^^1일답글 달기
,jeong_an_00오 영우쌤홧팅!.!. 팀장님두 서포트홧팅!.!1일답글 달기
,"dajunghanflower꿀주말보내세요 ?'?'? ...""꽃으로 마음을 전합니다"" --상품문의 및 주문예약??카카오톡 ID dajunghanflower☎전화 & 문자 010.5763.3204??인스타그램 dajunghanflower...#다정한너에게 #꿀주말?? #노는게제일좋아1일"
,dajunghanflower#??1일답글 달기
,dietgym_master오늘도 빡시겠어#예스24라이브홀 #wnc1일
,jjang.dad고생해~~~1일좋아요 1개답글 달기
,jayson_616'How can i forget you' ??Park Bo Gum's 8th Debut Anniversary .'I Remember You' Talk Concert.박보검 데뷔 8주년 토크 콘서트?<너를 기억해>2019.08.10  6PMYES24 LIVE HALL.#Parkbogum #actor #박보검 ?? #パクボゴム #朴寶劍 #朴?? #???????? #티엔지티 #갓보검 #tngt #mensfashion #menshair #menswear #yes24LiveHall #예스24라이브홀 #데뷔8주년축하해 #너를기억해 #8YearswithBOGUM??@bogummy1006??https://twitter.com/Love_Graphy/status/1160198551231557632?s=191일
,jayson_616'How can i forget you' ??Park Bo Gum's 8th Debut Anniversary .'I Remember You' Talk Concert박보검 데뷔 8주년 토크 콘서트??<너를 기억해>2019.08.10  6PMYES24 LIVE HALL.#Parkbogum #actor #박보검 ?? #パクボゴム #朴寶劍 #朴?? #???????? #티엔지티 #갓보검 #tngt #mensfashion #menshair #menswear #yes24LiveHall #예스24라이브홀 #데뷔8주년축하해 #너를기억해 #8YearswithBOGUM??@miz_nik0203 Cr https://twitter.com/happyvirus_BG/status/1160182674935255040?s=091일
,dibakar20I just love the picture ????. Check out my page.? If you're like follow me. I'll do the same. ????1일답글 달기
,jayson_616'How can i forget you' ????Park Bo Gum's 8th Debut Anniversary .'I Remember You' Talk Concert박보검 데뷔 8주년 토크 콘서트??<너를 기억해>2019.08.10  6PMYES24 LIVE HALL.#Parkbogum #actor #박보검 ?? #パクボゴム #朴寶劍 #朴?? #???????? #티엔지티 #갓보검 #tngt #mensfashion #menshair #menswear #yes24LiveHall #예스24라이브홀 #데뷔8주년축하해 #너를기억해 #8YearswithBOGUM??@parkbogum_praⓒ @Love_Graphy (twt)1일
,jayson_616아무리 궁금해도 촬영장은 찾아가지 말아요?? 근데 저 표정봐 너무 귀여워??박보검 데뷔 8주년 토크 콘서트??<너를 기억해>2019.08.10  6PMYES24 LIVE HALL.#Parkbogum #actor #박보검 ?? #パクボゴム #朴寶劍 #朴?? #???????? #티엔지티 #갓보검 #tngt #mensfashion #menshair #menswear #yes24LiveHall #예스24라이브홀 #데뷔8주년축하해 #너를기억해 #8YearswithBOGUM??@yoonseojinblindjinny1일
,nenengislamiahIn  Eng please1일답글 달기
,jayson_616BOBUMMY Twit Update?박보검 데뷔 8주년 토크 콘서트 ??????<너를 기억해>2019.08.10  6PMYES24 LIVE HALL.#Parkbogum #actor #박보검 ?? #パクボゴム #朴寶劍 #朴?? #???????? #티엔지티 #갓보검 #tngt #mensfashion #menshair #menswear #yes24LiveHall #예스24라이브홀 #데뷔8주년축하해 #너를기억해 #8YearswithBOGUM#cocacola #tshirt #tommyhilfiger #토미힐피거??https://twitter.com/BOGUMMY/status/1160171502286725122?s=191일
광진문화예술회관,광진문화예술회관
,"nemonica3땀흘린후 저녁식사??????담주부터 더워질듯해 화분들 샤워시키다 ??유난히 잘자란 2개화분 분갈이를 결정??????일요일마다 오시는 #광진문화예술회관 앞으로 가져갔어요~20일 전쯤 봉우리만 있던 백합을 데려왔었는데 어제 하나피더니 오늘 봉우리3개가 ??활짝 피어서 베란다 문 열어놓으니 바람타고 집안에 향기가 좋더라구요????꽃도 예쁘고 향기도 좋아 오늘 하나더 구매??#오리엔탈백합 - #다크핑크 색상이라는데 기대되네요??#다육이 2개 #애플민트 #로즈마리 등 구매 집안이 초록초록해서 좋네요??????.17년된 #동백 분재나무...이젠 분재라 하기엔 넘 커버린.. 분갈이를 3-4번은 해준듯해요??가운데 가지들이 철사로 묶여있어 나무를 파고드니 잘라줘야 하나 싶은데,,,몇분 물어보니 그냥 두라고 하는데.....아파보여서...볼때마다 신경쓰이네요????올해도 예쁜 꽃을 보여주려는지 벌써 봉우리가~~그런데 하나에 2개 3개씩..조금 더 크면 하나씩만 남기고 떼어줘야 겠어요??????.물주고 씻고 영양제뿌려주고 뒷정리하다보니 어느새 저녁...#목살 과 #명이나물 #밑반찬들 #후식과일 냉장고 있는것들 털어 꺼내놓다보니 한상가득~  마지막으로 #커피빙수 ㅋㅋ???? 지현왈""오늘 누구 생일이야?""??????.커피빙수~보기보다 맛이??????#얼린 우유에 #하바나커피 #연유 #팥 #과일별거아닌듯한데,, 시원 달달하며 커피맛과향이 좋네요????4주"
,dalkom.sh2열일하시고 냉털이라도 훌륭한 밥상이 나왔어요~???? 편안한 밤되시고 굿밤하세요~????4주좋아요 1개답글 달기
,dae_hyun_ahn와 .. 전 못해요 식물들과는 못친해요 ??4주좋아요 1개답글 달기
,"mihongs2_푸짐한 밥상이네용? 좋은꿈꾸시고,굿밤되세용??4주좋아요 1개답글 달기"
,havanacoffee4u나무들이 넘 행복했겠어요~?? 커피 맛나게 드세효~????4주좋아요 1개답글 달기
,yeojin_mam화초와 꽃들을 보니 힐링됩니다~~^^4주좋아요 1개답글 달기
,nahyejin2502백합이 넘 예쁘게 피었어요~전 화분 맨날 실패해요??3주좋아요 2개답글 달기
,"aleumaleum한시간만에 끝난 동네대회????접영 맨위, 배영 맨아래 ??......#접영 #배영 #수영 #수영스타그램 #광진구연맹회장배 #수영대회 #크리스탈 #메달 #이쁨 #광진문화예술회관 #수영장4주"
,moosoonii와 완전 양민학살???? 메달이 영롱하네요????4주답글 달기
,sy_k516역시역시???????? 메달수집가 다우신 면모ㅋㅋㅋㅋㅋ 담에 광진구는 함께해용????4주답글 달기
,ryung_ryung_swimmer수영+경영 좋아하는 직딩 입니다 ~~~!! 수영관련 소통해여 ~~ 선팔 합니다 : )4주답글 달기
,ryung_ryung_swimmer하...한시간이여? : )4주답글 달기
,"zumba_phillip@koreazj_chris 선생님 ????Megamix71 세션에서 배운 곡을 #Zinmember 회원님들과 함께했습니다. ????멋진안무 가르쳐주신 선생님께 감사하고 함께 무대에 오른 우리 사당, 역삼, 건대 회원님들께도 감사드립니다. ??이번 주 일요일에 100번째 세션을 진행하시는 선생님이 컨벤션에서 어떤 경험을 하셨는지 안무교육 받으러오시는 선생님들께 어떤 가르침을 주실 지 벌써부터 두근두근 합니다. ??????매 주마다 보다가 2주만에 뵙는데요. 선생님 빨리 뵙고 싶습니다. ????...#Song - ""Como Vuelvo Al Pasado"" by @tuttoduran_oficial #Choreography- @koreazj_chris1주"
,zumba_phillip#안양 #평촌 #범계 #줌바 #Zumba® #Zumba #Zumbafitness® #Zumbafitness #Zumbainstructor #Zumbacommunity #Zumbaparty #Zin #운동 #GX #운동스타그램 #운스타그램 #운동하는남자 #운동하는여자 #피트니스 #flamenco #salsa #좋아요 #좋반 #좋아요반사 #사당 #건대 #광진문화예술회관1주답글 달기
,ar_900116♥저도애정하는곡!1주답글 달기
,ar_900116애정하는 크리스쌤 안무 !1주답글 달기
,soundchekrecords#Repost @watatah (@get_repost)?????Que tiene de malo??THANKS ?????.@soundchekrecords.#Repost @zumba_reali_eunyoung???#zumba #megamix70 #mmx70 .#줌바 #메가믹스 #70#quetienedemalo #watatah @watatah .Choreo by @zumba_reali_eunyoung .#코레오 울 광진 횐님들 우째 호응이 돌림노래~^^ ????????????.신나는 메렝게 와타타의 딱 ! 그 추임새 뽜야! #뽜야 가  항상 나오는 듯 힘을 실어주네 ??.#exiting #song #mmx70 .#광진문화예술회관 월수금 오전 11시 타임 횐님들과 (맨날 당황하시죠 ??한번 풀고 바로 영상 찍자해서~ ) .신상은 항상 1등으로 #zumbawear #????????.#zumba #zumbafitness @zumbafitness #zumbaclass #zumbacommunity #zumbachoreo #zumbainstructor @zumba @zumbachoreography #Watatah #ZumbaWorldStars @zumbaloversworld #zumbalove #zincommunity #줌바수업 #줌바 #줌바클래스6주
,zumba_reali_eunyoung?????????????????? thank you ^^6주좋아요 1개답글 달기
,metreeyuntree좋아요196주답글 달기
,"woosem_lee#2016년11월08일화요일무호흡임에도 불구하고,호흡하면 답이 없고어깨 유연성을 더 길러서.가슴 ?엉덩이 ?#광진문화예술회관 #수영 #접영 #자세체크143주"
,supermaming대에에에에박! 나는 평생 못할 것 같은 느낌적인느낌!143주답글 달기
,janee_oh♡143주답글 달기
,kyongkoolee보드타는것보단 낫네143주답글 달기
,woosem_lee@kyongkoolee ㅋㅋㅋ 형..ㅠ143주답글 달기
,woosem_lee@kyongkoolee 근데 형 그거알아요.. 형이 접영 처음 가르쳐준 거.ㅋㅋ143주답글 달기
,kyongkoolee내가 접영좀 했었는데 ㅋㅋ143주답글 달기
,jun.55555형 굳굳! 접영힘든데..143주답글 달기
,protein_yang지난번이랑 똑같은 지점에서 호흡하네 25m는 무호흡아니야?ㅋ143주답글 달기
,protein_yang@kyongkoolee 형이 수영하신다고요?ㅋㅋ143주답글 달기
,kyongkoolee@protein_yang 운동신경도 없는게 어서 껴들어143주답글 달기
,protein_yang@kyongkoolee 그래도 물에서는 형보다 빠릅니다 제가???143주답글 달기
,choimyoungyeon..송승환의 명작동화 뮤지컬'피노키오' 보고왔지요????..건대에서 맛난 코다리냉면이랑우동 먹고 커피랑 빵먹고 뮤지컬보고퐁퐁플라워까지 가서 실컷놀았다??뮤지컬 퀄리티도 괜찮고넘 재밌게 잘보고 잘놀고??..#피노키오#뮤지컬#퐁퐁플라워#키즈카페#건대#스타시티2주
,choimyoungyeon??2주답글 달기
,gyeongsutag뮤지컬 넘 잼있고 즐거웠겠어요????혜린이 표정에서 신난걸 보여주네요??항상 웃는 혜린이 진짜 넘 이뽀요????그나저나 이쁜 인친님 얼굴은 왜 가리셨데요????2주좋아요 1개답글 달기
,ggoeunmam혜린이두 엄마와의추억이 정말 어마어마하겠네요^^ ??2주좋아요 1개답글 달기
,ricklee0504Good show??????2주좋아요 1개답글 달기
,bad8216혜린이 너무 좋았겠다~~~♥♥좋아좋아~~!!????2주좋아요 1개답글 달기
,joooo_o.o저기 무대에 혜린이가 있어도 어울릴듯해요~~ 즐건 시간 되셨네요????2주좋아요 1개답글 달기
,miings_style우와ㅡ혜린이 뮤지컬도 얌전히 잘보나봐요..대단해????2주좋아요 1개답글 달기
,"yooniyoung#뮤지컬 #피노키오 #공연시작 ??7월 6일 첫공을 시작으로 공연이 시작되었습니다! 오랜만의 뮤지컬 무대 서는 것부터 감사한데 또한 감사하게도 이번에 피노키오를 맡아 연기하고 있습니다. 훌륭하신 제작진, 감독님들과 배우동료 언니, 오빠, 친구, 동생들과 함께 하루하루 넘치는 감사함으로 행복하게 노래하고 춤추고 연기하고 있습니다 ?????? 남은 94회 공연 동안 아무도 다치지 않고 건강하게 좋은 공연 만들어 갈 수 있기를 기도합니다 !! :)어린이 뮤지컬이지만 볼거리가 많아 성인분들도 충분히 즐길 수 있으실 거예요!!:) #광진문화예술회관 #나루아트센터 #대극장 에서 8/25일까지 공연하니 보러오실 분들은 편하게 연락주세요! ??그럼 #뮤지컬 #피노키오 #100회 #공연 #안전하게 #멋지게 #신나게 #화이팅 ???????4주"
,balletkiller희영이도 원캐인데 막공까지 건강히 화이팅??????4주좋아요 1개답글 달기
,u_uran선배님?? 이야기 들었숩니당!! 홧팅입니다아~!!!!??????4주좋아요 1개답글 달기
,yis_note넘 축하해희영 ???? 몸 관리 잘해서 공연 잘 마치길!! 조만간 봅세 ??4주좋아요 1개답글 달기
,joseph_im멋찌당????????????4주좋아요 1개답글 달기
,areum____________??보구싶따 희영아4주좋아요 1개답글 달기
,sia_mom_kmae희영이 주인공 멋지네?? 우리딸 피노키오좋아하는데 보러가면좋겠는데 왜이리멀리서해??4주좋아요 1개답글 달기
,solbins_반가운 배우님들 많이 계시니 꼭 시간내서 보러갈게요?? 화이팅입니다!4주좋아요 1개답글 달기
,arumsoooooul유니옹!!!최고다잉!!!!??4주좋아요 1개답글 달기
,y.s_na희영아~~^^오늘 우리기관 이용하시는분들 공연보러가신데~~^^4주좋아요 1개답글 달기
,imchoon2희영아 화이팅~!!^^4주좋아요 1개답글 달기
,_aaareum모야 울 동네에서 하네!!!! 보러가야쥐?? 하팅????????4주좋아요 1개답글 달기
,sweet___min피노키오 화이팅~~!!입니다!! 보러갈게유 ㅎㅎㅎ4주좋아요 1개답글 달기
,ksa_hee_크랭크축 베어링 페달 체인 교체 새 생명 불어넣기#한국스피닝협회#KSA#광진문화예술회관#A/S #끝판왕67주
,yun.harim멋져요!67주좋아요 1개답글 달기
,byungchan3과장님 정말 수고많으셨습니다!! 담에 어디가실때  꼭 한번 불러주십쇼~!! 오늘 가서 도와드렸어야 하는데  죄송합니다ㅠ67주답글 달기
,jy_spinning캬 멋지네요67주좋아요 1개답글 달기
,claireika88오! 제가 다니는 곳이네요!!67주답글 달기
,geenie_jin고생많으셨네요 새생명  불어넣으셨네요~ ????????67주답글 달기
,hyunjuneee_k어 우리학교 근처...ㅋㅋㅋㅋㅋㅋㅋ67주답글 달기
,heeya_1109우우와아~????????????????????????67주좋아요 1개답글 달기
,jouju.0531직업이 몇개세요ㅎㅎㅎㅎ67주답글 달기
,alsrlalsrlasrl저 동영상에 바이크 as의 모든게담겨있네요ㅋㅋㅋ 스피닝룸 운영하시는분들이 보면 좋을듯67주답글 달기
,o_opallios나이스합니다~~67주답글 달기
,"aengdoo_choi아, 오늘 고딩같이 어려보였던 쌤의 바이크 새생명 살리기 매력지수가 1+ 상승하였습니다?? 어우, 저 어려운 걸 또 홀로 해내십니다???? 기계 잘 다루는 근육맨 매력폭발주의보 발효??67주답글 달기"
,iseonghyi3145진짜 많은일을 하시네요??????67주답글 달기
,"pinkkittycmj??????????.< 1. 전국노래자랑 첫번째이야기 >우연히 우리 동네에 걸려있는 현수막을 보고 아빠의 권유(?)로  #전국노래자랑을 신청하게 되었다.어릴때부터 #가수 의 꿈을 키웠던 나!! 현실은 참 힘들었더랬지...(지인들만 아는 이야기)어쨌든..일단은 경험삼아 한번 해보는거지 했다.처음에 내가 신청할때만 해도 100번때 였던거 같은데 어느새 300명이 넘었고, 결국 예심에는 450명 가까이 되는 사람들이  모였다. 정말 어마 무시한 인원!!예심당일 5월 19일 일요일, 1시까지 #광진문화예술회관으로 갔다. .그 전날까지도 아무렇지도 않더니, 당일되니 엄청나게 떨렸다. 그곳에는 오세훈 전 서울시장님도 오셨고 #살림남 #김승현 네 가족도 보였다. 살림남 촬영겸 전국노래자랑 예심을 보러 온것 같았다...#전국노래자랑 #전국노래자랑광진구편 #전국노래자랑예심 #노래자랑예심 #송해 선생님11주"
,lee_geun_hye진짜 ㅋㅋㅋㅋㅋ11주답글 달기
,ksj0119화이팅!!!11주좋아요 1개답글 달기
,sungbin8117되셨어?11주좋아요 1개답글 달기
,ssu_mir나 김승현님 조앙??10주좋아요 1개답글 달기
,honghong7603놀러 오세요~^.~8주답글 달기
,bakyo.bakyo피노키오.#송승환의 명작동화 뮤지컬#피노키오#이모찬스#vip석??#고마우이??#언니 협찬덕에 하윤이랑 피노키오 뮤지컬관람♡#광진문화예술회관#나루아트센터대공연장#아빠랑도현이는 근처키카행ㅋㅋ#담엔 함께보자ㅎ21시간
,"usliebe0701잼낫겠따~~~나도 요즘 뮤지컬보고싶은디...너무 더워, 암것두 엄두가 안나^^;;하유니 행복해보여♡20시간답글 달기"
,banada_haejin하윤이  신나는게 보이네..????19시간답글 달기
,ililil0000오 ㅎㅎ 엄마랑 둘이 즐거웠겠다 ♥  재미있었어용??19시간답글 달기
,suhee_dolcevita잘 다니는구만~~~ 부럽다6시간답글 달기
